query,target,Similarity
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.16220238095238096
CCOC(=O)C[C@@H](C(=O)OCC)[C@@H](O)C(=O)OCC,C[C@H]1OCC[C@H]1S(=O)(=O)NCc1ccc(C(=O)O)cc1,0.16219839142091153
CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,0.16219512195121952
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.16216216216216217
CC(C)C[C@H](NC(=O)CC1CCNCC1)C(N)=O,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.16216216216216217
CCc1noc(CCNC(=O)Cc2cc(C)no2)n1,CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,0.16216216216216217
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,0.16211121583411875
CC(=O)C[C@H](c1ccccc1)c1c(O)[nH]c(=O)[nH]c1=O,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.16204690831556504
O=C(NCCc1nc(Cc2ccccc2)no1)[C@H]1C=CCN1,CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,0.16204217536071033
O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,0.16199756394640683
COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,COc1cccc(N(Cc2n[nH]c(=O)[nH]2)C(C)=O)c1,0.16197975253093364
NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,0.1619631901840491
O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,OCCCCCNc1cc([C@@H]2CCOC2)ncn1,0.16193853427895982
O=C(O)CNS(=O)(=O)c1ccc2c(c1)COC2,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.16193181818181818
C[C@@H](CCC(=O)O)N(C)C(=O)[C@@H]1CCCS1(=O)=O,O=C(NCCc1nc(O)n[nH]1)c1ccnc(C2CC2)c1,0.16191446028513237
N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,0.1619047619047619
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,0.16189290161892902
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,0.16183816183816183
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,0.1618217054263566
CCc1noc(CCNC(=O)Cc2cc(C)no2)n1,O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,0.16178194607268465
COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,C[C@H](NS(=O)(=O)[C@H](C)C(=O)N(C)C)c1cccnc1,0.16162790697674417
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.16159250585480095
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.16152263374485595
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,CNC(=O)NC(=O)CNc1ccc(CCC(=O)OC)cc1,0.16150442477876106
CNC(=O)NC(=O)CNc1ccc(CCC(=O)OC)cc1,CCOC(=O)CNS(=O)(=O)Cc1ccccc1,0.16145833333333334
CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,0.16137931034482758
NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.16137566137566137
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.16136631330977622
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,0.16129032258064516
NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,0.16129032258064516
CCc1noc(CCNC(=O)Cc2cc(C)no2)n1,COC(=O)CNC(=O)c1coc2ccccc2c1=O,0.16129032258064516
C[C@H](NS(=O)(=O)[C@H](C)C(=O)N(C)C)c1cccnc1,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.16124837451235371
O=C(O)CNS(=O)(=O)c1ccc2c(c1)COC2,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.16124469589816123
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,0.16122840690978887
Cc1noc(-c2ccnc(NCCc3n[nH]c(=O)[nH]3)c2)n1,CNC(=O)NC(=O)CNc1ccc(CCC(=O)OC)cc1,0.1611842105263158
O=C(O)CNS(=O)(=O)c1ccc2c(c1)COC2,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.1611842105263158
O=C(N[C@]1(CCO)CCOC1)c1nc[nH]c2nccc1-2,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.16116504854368932
CC(Nc1ccccc1F)=C1C(=O)NC(=O)NC1=O,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.16112266112266113
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,0.16108108108108107
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,0.16102683780630106
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,CCOC(=O)CNS(=O)(=O)Cc1ccccc1,0.16101694915254236
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.161
CS(=O)(=O)N(c1ccc(O)cc1)S(C)(=O)=O,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.16099773242630386
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,CCOC(=O)CNS(=O)(=O)Cc1ccccc1,0.16095380029806258
O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,0.1609403254972875
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,0.16091954022988506
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,0.16090425531914893
N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.16090225563909774
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,0.16089385474860335
O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,0.1608876560332871
CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,0.1608643457382953
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.16086065573770492
CC(C)C[C@H](CNC(=O)c1ccc(O)nn1)N(C)C,O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,0.16082474226804125
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,0.16073781291172595
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.16071428571428573
CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.160676532769556
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,0.16066481994459833
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.16066282420749278
CCOC(=O)C[C@@H](C(=O)OCC)[C@@H](O)C(=O)OCC,Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,0.16064757160647572
OCCCCCNc1cc([C@@H]2CCOC2)ncn1,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.16063348416289594
C[C@H](NS(=O)(=O)[C@H](C)C(=O)N(C)C)c1cccnc1,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.1606280193236715
COc1cccc(N(Cc2n[nH]c(=O)[nH]2)C(C)=O)c1,CS(=O)(=O)N(c1ccc(O)cc1)S(C)(=O)=O,0.16058394160583941
COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,0.16057585825027684
CC(Nc1ccccc1F)=C1C(=O)NC(=O)NC1=O,NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,0.1605351170568562
C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.1605351170568562
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,0.16052631578947368
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,0.1605080831408776
C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.16047548291233285
CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,O=S1(=O)CC[C@@H](NC(=S)Nc2ccc(O)cc2)C1,0.16042154566744732
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.16041979010494753
O=C(N[C@H]1COCC[C@@H]1O)c1cc(=O)c2ccccc2o1,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.16041666666666668
O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,C[C@H](NS(=O)(=O)[C@H](C)C(=O)N(C)C)c1cccnc1,0.16032295271049596
O=c1nc(NCCc2nc3ccccc3[nH]2)cn[nH]1,O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,0.16031390134529147
O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,0.16021505376344086
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.160188457008245
O=C(O)c1ccc(C(=O)NCCc2cnn[nH]2)s1,Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,0.1601642710472279
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,CN(CC(=O)O)S(=O)(=O)c1ccc2c(c1)OCO2,0.16013071895424835
Cc1noc(-c2ccnc(NCCc3n[nH]c(=O)[nH]3)c2)n1,CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,0.16012396694214875
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,0.16009557945041816
CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,CS(=O)(=O)N(c1ccc(O)cc1)S(C)(=O)=O,0.16009557945041816
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.16003062787136293
O=S1(=O)CC[C@@H](NC(=S)Nc2ccc(O)cc2)C1,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.15989159891598917
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,0.1598639455782313
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,CS(=O)(=O)N(c1ccc(O)cc1)S(C)(=O)=O,0.15981012658227847
NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,0.15971223021582734
CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.1596884128529698
Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.159682899207248
C[C@@H](CCC(=O)O)N(C)C(=O)[C@@H]1CCCS1(=O)=O,NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,0.159682899207248
O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.15965166908563136
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.15961800818553887
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,0.1595744680851064
CC(Nc1ccccc1F)=C1C(=O)NC(=O)NC1=O,CCc1noc(CCNC(=O)Cc2cc(C)no2)n1,0.15952890792291222
CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.15952732644017725
O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.15946502057613168
O=C(N[C@]1(CCO)CCOC1)c1nc[nH]c2nccc1-2,O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,0.15945945945945947
CC(=O)C[C@H](c1ccccc1)c1c(O)[nH]c(=O)[nH]c1=O,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.15935828877005348
CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.15934755332496864
CCc1noc(CCNC(=O)Cc2cc(C)no2)n1,COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,0.15934065934065933
O=C(/C=C/c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.15933232169954475
NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,O=C(NC[C@@H](O)c1cccs1)C(=O)Nc1cccnc1,0.15922798552472858
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C1CC[C@H](C(=O)NCCOc2ccc(F)cc2)N1,0.1591549295774648
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.15914786967418545
O=C(O)c1ccc(C(=O)NCCc2cnn[nH]2)s1,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.15914786967418545
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,0.1591187270501836
O=C(O)CNS(=O)(=O)c1ccc2c(c1)COC2,O=C(NCCc1nc(O)n[nH]1)c1ccnc(C2CC2)c1,0.15911485774499473
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,0.1590909090909091
CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,CC(=O)C[C@H](c1ccccc1)c1c(O)[nH]c(=O)[nH]c1=O,0.15906886517943744
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.15902578796561603
C[C@H]1OCC[C@H]1S(=O)(=O)NCc1ccc(C(=O)O)cc1,O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,0.15898058252427186
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,CS(=O)(=O)N(c1ccc(O)cc1)S(C)(=O)=O,0.1589627959413754
O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,CCOC(=O)CNS(=O)(=O)Cc1ccccc1,0.15892053973013492
OCCCCCNc1cc([C@@H]2CCOC2)ncn1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.15891032917139614
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,0.1589041095890411
NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,O=C(/C=C/c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,0.1589041095890411
CC(C)C[C@H](CNC(=O)c1ccc(O)nn1)N(C)C,Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,0.1588785046728972
CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.15886699507389163
O=C(NCCc1nc(Cc2ccccc2)no1)[C@H]1C=CCN1,O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,0.15880322209436135
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,C[C@H](O)CNc1c(NCc2ccco2)c(=O)c1=O,0.15879828326180256
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,NC(=O)c1nc(-c2ccccc2)oc1S(N)(=O)=O,0.15878679750223015
CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,COc1cccc(N(Cc2n[nH]c(=O)[nH]2)C(C)=O)c1,0.15878378378378377
CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,O=C(/C=C/c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,0.15877437325905291
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.15871254162042175
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,0.15870786516853932
CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.15868673050615595
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,0.15867944621938232
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.158675799086758
O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.15866388308977036
NC(=O)c1nc(-c2ccccc2)oc1S(N)(=O)=O,O=C1CC[C@H](C(=O)NCCOc2ccc(F)cc2)N1,0.1586582048957389
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.15852205005959474
Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.15849056603773584
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,O=S1(=O)CC[C@@H](NC(=S)Nc2ccc(O)cc2)C1,0.15848670756646216
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.15846456692913385
O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,0.15845824411134904
OCCCCCNc1cc([C@@H]2CCOC2)ncn1,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.15833333333333333
O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.15832205683355885
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.15828877005347594
C[C@@H](CCC(=O)O)N(C)C(=O)[C@@H]1CCCS1(=O)=O,CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,0.15820543093270367
CNC(=O)NC(=O)CNc1ccc(CCC(=O)OC)cc1,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.15816326530612246
CC(Nc1ccccc1F)=C1C(=O)NC(=O)NC1=O,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.15810276679841898
O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,O=C(/C=C/c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,0.15807560137457044
CN(CC(=O)O)S(=O)(=O)c1ccc2c(c1)OCO2,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.15803108808290156
O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,0.15803108808290156
C[C@H]1OCC[C@H]1S(=O)(=O)NCc1ccc(C(=O)O)cc1,O=C1CC[C@H](C(=O)NCCOc2ccc(F)cc2)N1,0.15796019900497513
CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,0.15789473684210525
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.15772870662460567
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.15772870662460567
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.15771230502599654
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.15771230502599654
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,CS(=O)(=O)N(c1ccc(O)cc1)S(C)(=O)=O,0.15758980301274622
O=c1nc(NCCc2nc3ccccc3[nH]2)cn[nH]1,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.15758293838862558
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,O=C(/C=C/c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,0.1575
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](N)[C@H]1N,O=C1CC[C@H](C(=O)NCCOc2ccc(F)cc2)N1,0.1574642126789366
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.1574468085106383
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,0.15744157441574416
CNC(=O)NC(=O)CNc1ccc(CCC(=O)OC)cc1,O=c1nc(NCCc2nc3ccccc3[nH]2)cn[nH]1,0.15739484396200815
C[C@@H](CCC(=O)O)N(C)C(=O)[C@@H]1CCCS1(=O)=O,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.15739484396200815
O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.15736505032021958
C[C@H](O)CNc1c(NCc2ccco2)c(=O)c1=O,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.1573546180159635
CC(C)C[C@H](CNC(=O)c1ccc(O)nn1)N(C)C,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.15730337078651685
O=C(N[C@H]1COCC[C@@H]1O)c1cc(=O)c2ccccc2o1,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.15729166666666666
O=C(NCCc1nc(O)n[nH]1)c1ccnc(C2CC2)c1,O=C1CC[C@H](C(=O)NCCOc2ccc(F)cc2)N1,0.1572769953051643
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,O=C(O)CNS(=O)(=O)Cc1c(F)cccc1F,0.1572265625
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.15722543352601157
NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.1571994715984148
O=C(O)c1ccc(C(=O)NCCc2cnn[nH]2)s1,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.1571627260083449
C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.1570827489481066
O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,0.15706806282722513
O=C1CC[C@H](C(=O)NCCOc2ccc(F)cc2)N1,O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,0.15706806282722513
O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.15704697986577182
C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,O=C(NC[C@@H](O)c1cccs1)C(=O)Nc1cccnc1,0.1570048309178744
Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,0.15699658703071673
CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,0.1569390402075227
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,0.15693012600229095
